"lon","lat"
-9.1393366,38.7222524
2.6370411,48.8499198
-90.583367,38.663565
28.3228165,-15.3875259
,
-93.2718701,44.9991459
-75.1652215,39.9525839
103.819836,1.352083
-89.3985283,40.6331249
-63.616672,-38.416097
-95.712891,37.09024
-118.2436849,34.0522342
,
-103.2310149,44.0805434
-77.4360481,37.5407246
-84.1916069,39.7589478
-86.5804473,35.5174913
-105.2551187,54.5259614
2.3522219,48.856614
-95.3698028,29.7604267
7.0115552,51.4556432
-95.712891,37.09024
-78.6568942,37.4315734
-1.1743197,52.3555177
-71.4372796,41.7798226
-122.3661785,40.4958973
,
-88.7550587,37.4672734
-95.266826,36.249758
-118.2436849,34.0522342
-94.4892773,39.0114637
-75.1652215,39.9525839
-75.2023233,39.9562296
-93.097702,41.8780025
-78.6381787,35.7795897
-102.3676431,31.8456816
-3.435973,55.378051
,
-79.3831843,43.653226
-91.8318334,35.20105
-80.0394977,40.3275697
-93.2650108,44.977753
,
-74.0059728,40.7127753
-77.0368707,38.9071923
-117.1610966,32.7157305
-84.3879824,33.7489954
-86.01335,39.9567548
-95.712891,37.09024
,
-121.2880059,38.7521235
-111.0937311,34.0489281
-117.1610838,32.715738
-91.8318334,37.9642529
-74.0059728,40.7127753
-102.552784,23.634501
-61.222503,10.691803
-84.1916069,39.7589478
-43.18473,-22.9332067
-77.4360481,37.5407246
-78.9740725,44.1294198
-72.5578799,41.9161361
-81.1637245,33.836081
-74.4056612,40.0583238
-87.6297982,41.8781136
-97.5164276,35.4675602
-106.346771,56.130366
,
-95.9679126,36.7510717
-89.0939952,42.2711311
-83.7430378,42.2808256
-96.8070186,32.781616
-78.8783689,42.8864468
-85.3096801,35.0456297
-118.8375937,34.1705609
-76.1075043,40.0383787
-123.1207375,49.2827291
,
-43.1728965,-22.9068467
-72.1416132,43.1367973
-97.1330683,33.2148412
-99.133208,19.4326077
-92.8410274,38.4314141
-117.9169363,33.655053
-90.0715323,29.9510658
-1.76261,53.8108176
-73.9565551,40.7735649
-43.1728965,-22.9068467
-74.4056612,40.0583238
9.9936819,53.5510846
-122.6587185,45.5122308
-118.2436849,34.0522342
-74.0059728,40.7127753
-74.2179326,43.2994285
-98.7623874,20.0910963
-111.8910474,40.7607793
-71.0588801,42.3600825
-84.1167726,40.7428832
-115.1745559,36.1023715
101.5183469,3.0738379
-73.134961,40.789142
-71.0588801,42.3600825
-75.1652215,39.9525839
-78.4766781,38.0293059
-95.712891,37.09024
-0.1277583,51.5073509
,
-74.60988,40.5742696
-84.3879824,33.7489954
144.9630576,-37.8136276
,
-79.0558445,35.9131996
-107.7586404,32.2686981
-74.4056612,40.0583238
-97.3815904,37.6819535
18.4188676,-33.9239574
-118.1937395,33.7700504
-114.0708459,51.0486151
-77.0418972,38.9076739
32.5825197,0.3475964
,
-84.3879824,33.7489954
-90.1994042,38.6270025
-86.5804473,35.5174913
-95.712891,37.09024
-82.8001026,27.9658533
,
-75.9179738,42.0986867
10.451526,51.165691
-72.5778415,44.5588028
-117.8265049,33.6845673
,
-85.323214,51.253775
73.0478848,33.6844202
-77.0368707,38.9071923
-106.6700458,52.1332144
-71.3824374,42.4072107
-85.6023643,44.3148443
-71.0588801,42.3600825
-73.5615043,42.7359115
-99.9018131,31.9685988
4.9035614,52.3679843
,
-122.2913078,37.8271784
3.3792057,6.5243793
-119.4179324,36.778261
-122.8402122,45.3562638
-119.4179324,36.778261
2.079227,50.2581604
-97.7625441,35.5067215
8.227512,46.818188
-88.7550587,37.4672734
-88.7878678,43.7844397
,
,
-72.6733723,41.7658043
,
,
-73.4085463,41.5770433
-3.435973,55.378051
,
-84.3640829,33.7589188
-73.4378988,41.1953739
6.1431577,46.2043907
-73.3579049,41.1414717
,
-88.0398912,30.6953657
-115.6911975,43.1329504
-73.392898,41.3045399
-95.712891,37.09024
-73.4081575,41.117744
-76.5710753,39.1073317
-74.0059728,40.7127753
-73.4686858,41.0771914
-2.2889943,53.4629556
-73.4540111,41.394817
-81.6943605,41.49932
,
-73.4095652,41.4825947
-81.5322149,28.6934076
-106.346771,56.130366
-122.4194155,37.7749295
-73.4139621,41.3712283
-88.1535352,41.7508391
-9.1393366,38.7222524
-103.416501,20.6719563
-75.1652215,39.9525839
-95.712891,37.09024
-90.1994042,38.6270025
,
-85.5457877,38.0500627
-95.712891,37.09024
-80.8431267,35.2270869
,
13.404954,52.5200066
,
-74.0059728,40.7127753
10.9252269,44.647128
-79.3831843,43.653226
-5.3498565,36.1438733
-98.4842465,39.011902
-114.0708459,51.0486151
-73.567256,45.5016889
-122.4194155,37.7749295
-71.5723953,43.1938516
-77.2323474,38.9246862
-77.0368707,38.9071923
-87.6297982,41.8781136
22.937506,-30.559482
-79.8711024,43.2557206
-99.9018131,31.9685988
-95.712891,37.09024
-95.3698028,29.7604267
-74.4056612,40.0583238
-74.0059728,40.7127753
-122.7094767,42.1945758
-79.9958864,40.4406248
-79.0192997,35.7595731
-86.7816016,36.1626638
-99.9018131,31.9685988
-83.7430378,42.2808256
-82.767135,27.763232
144.9630576,-37.8136276
-75.387693,39.9167783
-97.7430608,30.267153
-2.5969501,53.3900441
-2.530504,51.72913
-0.1277583,51.5073509
-74.0059728,40.7127753
-77.0368707,38.9071923
-88.2216115,40.0990366
-74.4056612,40.0583238
,
-119.4179324,36.778261
-63.5752387,44.6487635
-84.745231,39.5069974
-84.5555347,42.732535
-80.9882723,46.4887888
-0.40965,53.0003079
-76.6412712,39.0457549
-95.712891,37.09024
-96.7025955,40.813616
-9.1705805,38.7628816
-79.3831843,43.653226
-100.3161126,25.6866142
-117.6627655,33.5019027
-43.1728965,-22.9068467
,
138.252924,36.204824
-72.0612714,41.3547449
-79.3831843,43.653226
-95.712891,37.09024
-95.712891,37.09024
-74.4056612,40.0583238
-6.2603097,53.3498053
-117.1610838,32.715738
46.6752957,24.7135517
-99.9018131,31.9685988
-122.6819791,45.5102189
-98.4842465,39.011902
,
-73.497418,41.5786417
-73.5387341,41.0534302
9.189982,45.4642035
174.776236,-41.2864603
-95.4777811,33.2282942
-104.990251,39.7392358
-93.2650108,44.977753
0.5398278,50.9966894
-74.0434736,40.8859325
-77.6088465,43.1565779
-73.3806748,41.2009294
-122.3320708,47.6062095
-116.419389,34.9592083
,
-73.4948445,41.146763
-72.9327783,41.3093875
-1.1743197,52.3555177
-63.744311,44.6819866
-106.650422,35.0843859
-97.3307658,32.7554883
-97.5164276,35.4675602
-85.6680863,42.9633599
-2.487529,53.748575
-121.2880059,38.7521235
-77.0368707,38.9071923
-0.1277583,51.5073509
-95.712891,37.09024
-74.4056612,40.0583238
-77.1945247,41.2033216
-0.1277583,51.5073509
-104.990251,39.7392358
10.9078587,43.9303475
-122.7094767,42.1945758
-122.4194155,37.7749295
-94.5785667,39.0997265
-84.2807329,30.4382559
-63.5752387,44.6487635
,
-85.6023643,44.3148443
-117.1610838,32.715738
,
-73.9441579,40.6781784
-80.0964326,26.192028
-1.829833,52.4750743
-85.6023643,44.3148443
-120.8958242,38.8375215
-95.712891,37.09024
-97.175363,32.8324224
-79.7739457,34.9393201
-91.8318334,37.9642529
2.213749,46.227638
-74.4056612,40.0583238
-74.4056612,40.0583238
-123.1207375,49.2827291
-99.9018131,31.9685988
-77.1945247,41.2033216
-86.158068,39.768403
-93.6249593,41.5868353
-95.7243335,37.2321077
-149.0729714,62.4113634
,
-119.0187125,35.3732921
-74.4056612,40.0583238
-82.4901028,35.7756738
-73.087749,41.6032207
-95.712891,37.09024
38.996815,34.802075
-77.0368707,38.9071923
-70.3002024,41.7003208
,
-90.0715323,29.9510658
-77.0368707,38.9071923
-83.9207392,35.9606384
22.937506,-30.559482
12.56738,41.87194
-95.712891,37.09024
-83.0790865,42.8105356
-122.6587185,45.5122308
-1.1743197,52.3555177
-6.2603097,53.3498053
-95.4075459,29.6774067
-87.771964,41.909611
-74.0059728,40.7127753
-121.2880059,38.7521235
-74.0059728,40.7127753
-6.2603097,53.3498053
33.0226174,34.7071301
-73.226405,41.1537899
-74.0059728,40.7127753
-73.5652049,41.0232624
-119.4179324,36.778261
-73.6281964,41.0262417
-90.4473794,38.7013356
-122.3320708,47.6062095
-1.3080629,51.0576948
-87.6297982,41.8781136
-95.9412331,36.1403349
-95.972262,36.7491737
-70.6692655,-33.4488897
-92.7140402,32.5276503
-73.2073358,41.3325962
-4.2026458,56.4906712
-51.2176584,-30.0346471
-94.6858998,46.729553
-122.6587185,45.5122308
,
-79.0558445,35.9131996
-95.712891,37.09024
-84.5613355,39.3995008
-74.4056612,40.0583238
-51.3889736,-22.1373112
-73.5996472,41.0340436
,
,
-81.5157535,27.6648274
-78.8997964,43.9075709
-74.0059728,40.7127753
-73.3035651,41.4141172
-0.080784,53.567471
-95.712891,37.09024
28.9783589,41.0082376
-95.3698028,29.7604267
-85.6023643,44.3148443
,
,
-76.100818,40.138136
-85.6023643,44.3148443
-74.0059728,40.7127753
-95.712891,37.09024
-100.9855409,22.1564699
12.5683372,55.6760968
-95.712891,37.09024
,
-122.3320708,47.6062095
-122.7094767,42.1945758
,
-74.4056612,40.0583238
-74.4056612,40.0583238
-122.3320708,47.6062095
-99.9018131,31.9685988
-107.2902839,43.0759678
,
-95.3698028,29.7604267
-120.7401385,47.7510741
-95.8518094,36.1651878
-71.0588801,42.3600825
-81.1637245,33.836081
-118.2436849,34.0522342
-74.4056612,40.0583238
126.9779692,37.566535
-80.8431267,35.2270869
-118.3286614,34.0928092
5.9699231,52.211157
-97.7430608,30.267153
-123.3656444,48.4284207
,
,
-120.7401385,47.7510741
151.2092955,-33.8688197
-83.2218731,42.4733688
-1.5490774,53.8007554
9.6772698,45.6982642
-97.5164276,35.4675602
-80.6495194,41.0997803
-104.8213634,38.8338816
-87.6297982,41.8781136
69.345116,30.375321
-80.7260209,28.3542063
13.404954,52.5200066
-74.0059728,40.7127753
-74.0059728,40.7127753
-95.712891,37.09024
-87.803773,41.831804
-91.8318334,37.9642529
2.3522219,48.856614
-84.4821719,42.701848
-95.712891,37.09024
-79.9310512,32.7764749
-84.6485632,39.6289418
-74.4056612,40.0583238
-115.1398296,36.1699412
-95.7507815,30.2093794
-82.907123,40.4172871
-0.1277583,51.5073509
-84.3879824,33.7489954
-111.0937311,39.3209801
-118.2436849,34.0522342
,
-80.1917902,25.7616798
-95.712891,37.09024
-95.712891,37.09024
,
-77.1188678,39.0445535
-97.3307658,32.7554883
,
72.331113,34.9526205
-0.57918,44.837789
-72.5754149,41.2959908
-73.1168393,41.4338203
-119.4179324,36.778261
-73.2090025,41.5445404
,
-77.0368707,38.9071923
-122.788377,45.4604
-84.1916069,39.7589478
-73.2133715,41.4793072
-46.6333094,-23.5505199
-120.5478474,46.9965144
-105.231518,38.4318312
-88.3161965,42.2411344
-73.1331651,41.1845415
18.0685808,59.3293235
-95.9345034,41.2565369
-43.18473,-22.9332067
15.2000001,45.1
-95.712891,37.09024
,
-77.1945247,41.2033216
-87.896646,42.9475534
,
-79.3831843,43.653226
-118.3903292,34.0550364
,
-122.2711137,37.8043637
,
-95.9036356,36.0766378
10.451526,51.165691
-87.6297982,41.8781136
-67.7399015,47.0479934
35.9283716,31.9453666
-84.1916069,39.7589478
-89.4012302,43.0730517
,
-82.9987942,39.9611755
-111.8910474,40.7607793
28.0473051,-26.2041028
-105.8700901,34.5199402
-77.0368707,38.9071923
5.2332526,52.0906015
-122.6727305,45.6272259
-95.1413479,35.9325964
-81.1637245,33.836081
-43.1321582,-22.3819684
-99.9018131,43.9695148
-81.5157535,27.6648274
28.3228165,-15.3875259
,
-95.712891,37.09024
133.775136,-25.274398
,
-122.6587185,45.5122308
-92.1004852,46.7866719
-98.4936282,29.4241219
-87.6297982,41.8781136
8.541694,47.3768866
-123.1207375,49.2827291
-95.712891,37.09024
,
36.8219462,-1.2920659
-74.4056612,40.0583238
-79.3831843,43.653226
-80.0943113,43.9199788
-72.9387126,43.2278531
-84.1916069,39.7589478
-105.0897058,39.9935959
-80.1360763,26.1142352
10.451526,51.165691
5.291266,52.132633
12.5683372,55.6760968
-75.3878525,39.907793
,
2.8948332,42.6886591
-75.1652215,39.9525839
-92.1425898,30.229236
-73.0889973,41.3206523
-97.6311006,26.132576
-110.1731468,54.4643173
-91.8318334,35.20105
-95.712891,37.09024
-80.4549026,38.5976262
-122.4194155,37.7749295
-0.5732182,51.2330699
-72.8305154,41.8096201
-79.0192997,35.7595731
-71.3824374,42.4072107
-73.0747534,41.397146
-77.1945247,41.2033216
-73.0931641,41.3164856
-95.712891,37.09024
-87.3375312,41.5568315
-95.712891,37.09024
-123.1207375,49.2827291
-72.5578799,41.9161361
28.0473051,-26.2041028
-73.9712488,40.7830603
-94.6847627,39.3008339
-73.0789969,41.3462078
-80.0533746,26.7153424
-84.3640829,33.7589188
-75.6971931,45.4215296
133.775136,-25.274398
,
-74.4056612,40.0583238
-81.5959453,31.846877
151.2766845,-33.8914755
-74.0059728,40.7127753
-43.2539991,-22.8626395
-72.9121741,41.3205498
-51.92528,-14.235004
-81.0348144,34.0007104
-71.0588801,42.3600825
,
-86.902298,32.3182314
-73.9441579,40.6781784
5.291266,52.132633
-77.0368707,38.9071923
1.5208624,41.5911589
-80.8431267,35.2270869
-84.5120196,39.1031182
-0.02532,51.4084396
-122.788377,45.4604
-104.9719243,39.8680412
-111.0937311,34.0489281
-76.6412712,39.0457549
-121.9289375,37.3639472
-76.6121893,39.2903848
-82.9000751,32.1656221
-119.4179324,36.778261
-90.0489801,35.1495343
-0.1277583,51.5073509
-95.712891,37.09024
-46.6333094,-23.5505199
-87.9770379,43.7486054
-97.3534386,37.6992318
-77.0368707,38.9071923
-89.4012302,43.0730517
-81.8779951,36.1946784
-84.3879824,33.7489954
-79.9958864,40.4406248
-43.1728965,-22.9068467
-77.8727701,34.2285137
-95.3698028,29.7604267
-122.4194155,37.7749295
-117.3794834,33.1958696
-73.9712488,40.7830603
-72.9278835,41.308274
2.6370411,48.8499198
-74.4056612,40.0583238
-122.2711137,37.8043637
-7.6920536,53.1423672
,
-92.1004852,46.7866719
,
4.0744009,48.2973451
-93.2394493,44.9393945
-119.2720107,50.2670137
-76.6412712,39.0457549
-0.9781303,51.4542645
,
-71.5723953,43.1938516
-73.9712488,40.7830603
-96.0055776,36.1498952
9.8452433,45.4790671
-118.2436849,34.0522342
-58.3815591,-34.6036844
-114.0708459,51.0486151
-95.712891,37.09024
-122.8013332,45.4887993
-1.427406,54.999424
-93.2922989,37.2089572
3.6005095,50.7505367
2.3522219,48.856614
-111.651302,35.1982836
-74.4056612,40.0583238
-118.3286614,34.0928092
-78.7933844,33.7790334
,
-89.0187222,42.6827885
-92.2895948,34.7464809
-83.0751869,40.1578402
,
-84.1916069,39.7589478
-0.1277583,51.5073509
,
-0.1277583,51.5073509
-90.090401,29.955834
-80.2781057,25.8575963
-79.7990319,43.3255196
-87.771964,41.909611
-86.902298,32.3182314
-84.3879824,33.7489954
-121.9017954,37.8534093
-97.7430608,30.267153
-82.907123,40.4172871
-89.3985283,32.3546679
-95.712891,37.09024
-43.1728965,-22.9068467
-77.0368707,38.9071923
-71.0588801,42.3600825
-43.1728965,-22.9068467
-117.9242123,33.8703645
,
-122.2711137,37.8043637
-87.8289548,42.1275267
-74.0059728,40.7127753
-93.2650108,44.977753
-86.7816016,36.1626638
-74.0059728,40.7127753
-118.2436849,34.0522342
-77.0368707,38.9071923
-95.972262,36.7491737
-73.567256,45.5016889
-81.3875817,30.1774649
-77.1945247,41.2033216
-84.4556362,33.8818786
-105.7820674,28.4854458
138.6007456,-34.9284989
-99.9018131,31.9685988
-79.7470111,33.973217
-66.58973,6.42375
,
-95.3698028,29.7604267
-93.5136301,44.9699074
-73.9712488,40.7830603
-96.8066611,32.0801526
-82.4571776,27.950575
-95.7304251,37.2239612
-77.1945247,41.2033216
-99.9018131,31.9685988
-105.7820674,39.5500507
,
-121.9552356,37.3541079
-106.346771,56.130366
-86.3077368,32.3792233
-84.1916069,39.7589478
-74.0059728,40.7127753
-74.2082671,40.1645785
-121.8863286,37.3382082
7.1507636,51.2562128
-73.9712488,40.7830603
-46.6333094,-23.5505199
-122.7604471,48.1170387
-95.712891,37.09024
-119.4179324,36.778261
-149.4936733,64.2008413
-97.7430608,30.267153
-96.7969879,32.7766642
-73.0674977,40.9451554
-118.2643567,33.7857948
-85.6802541,40.1053196
-85.6023643,44.3148443
-4.391542,55.875322
-89.3985283,40.6331249
-73.9785613,40.7555587
151.2092955,-33.8688197
-121.2890062,44.0706845
-43.3780741,-22.8401095
-95.712891,37.09024
-119.4179324,36.778261
-84.1916069,39.7589478
-98.4936282,29.4241219
,
,
-95.712891,37.09024
-95.712891,37.09024
-106.346771,56.130366
-95.972262,36.7491737
-90.704279,35.8422967
-87.3952109,46.5374764
-122.2913078,37.8271784
-73.9712488,40.7830603
12.56738,41.87194
-88.7878678,43.7844397
-84.3879824,33.7489954
,
2.2297111,48.8407885
,
8.6821267,50.1109221
-79.9962534,40.4413703
-95.7243335,37.2321077
,
-81.2452768,42.9849233
-77.1945247,41.2033216
-118.2436849,34.0522342
-94.6858998,46.729553
-87.4743669,41.5803315
-81.5157535,27.6648274
115.8604572,-31.9505269
-118.2436849,34.0522342
-99.9018131,31.9685988
-0.7594171,52.0406224
4.9035614,52.3679843
9.9936819,53.5510846
-0.1277583,51.5073509
-80.8431267,35.2270869
4.9035614,52.3679843
-96.7969879,32.7766642
-118.2436849,34.0522342
-73.9712488,40.7830603
-86.1349019,40.2671941
,
-73.9607601,40.7737465
-79.7624177,43.7315479
-91.5231866,14.8446068
-77.1945247,41.2033216
-3.435973,55.378051
-84.1916069,39.7589478
144.996,-37.905
-89.5253597,34.3659395
-121.2890062,44.0706845
-98.4842465,39.011902
-84.3879824,33.7489954
-84.5120196,39.1031182
-3.435973,55.378051
-82.4248927,27.9920753
,
-74.4056612,40.0583238
-122.4194155,37.7749295
-74.0059728,40.7127753
-91.8318334,37.9642529
,
-60.0893,-3.0739202
-95.712891,37.09024
-77.0368707,38.9071923
-122.2015159,47.6101497
-71.3824374,42.4072107
-80.8431267,35.2270869
151.2092955,-33.8688197
-95.266826,36.249758
,
-90.7195348,29.5957696
-85.6023643,44.3148443
-120.5542012,43.8041334
-77.7199932,39.6417629
-80.7014662,41.1539465
-43.1728965,-22.9068467
151.2092955,-33.8688197
-95.3698028,29.7604267
-82.9987942,39.9611755
-74.0059728,40.7127753
,
53.847818,23.424076
-77.0368707,38.9071923
-87.6675292,34.7448112
-79.0192997,35.7595731
-84.3879824,33.7489954
,
-95.712891,37.09024
-121.5682751,37.0057816
-99.9018131,31.9685988
31.0218404,-29.8586804
-82.4248927,27.9920753
-95.992775,36.1539816
-116.419389,34.9592083
-99.9018131,31.9685988
-82.9376919,41.5119954
-77.1945247,41.2033216
-95.712891,37.09024
151.2092955,-33.8688197
,
-81.4732972,41.1619738
-74.0059728,40.7127753
-97.0403352,32.8998091
-95.712891,37.09024
,
-3.7038322,40.4167515
-104.8213634,38.8338816
-2.9915726,53.4083714
144.9630576,-37.8136276
-118.2436849,34.0522342
-76.4549457,41.003698
-122.4194155,37.7749295
-104.7613633,39.5186002
-119.4179324,36.778261
-2.2966054,53.5933498
-105.7820674,39.5500507
-81.5157535,27.6648274
-3.435973,55.378051
-42.5340796,-22.2887261
-82.9987942,39.9611755
-75.6971931,45.4215296
-6.2603097,53.3498053
-95.712891,37.09024
28.9783589,41.0082376
,
-95.712891,37.09024
-99.9018131,31.9685988
-94.5785667,39.0997265
-86.7816016,36.1626638
-99.9018131,31.9685988
-111.0937311,39.3209801
133.775136,-25.274398
-0.1277583,51.5073509
,
-118.2436849,34.0522342
-77.0368707,38.9071923
-81.0767514,36.9051526
,
-95.712891,37.09024
-77.0368707,38.9071923
-77.6930602,43.2097837
-51.92528,-14.235004
-74.0059728,40.7127753
-97.5247243,37.6537367
,
-74.0059728,40.7127753
-95.712891,37.09024
-74.4056612,40.0583238
,
,
-118.2436849,34.0522342
-118.2263161,34.022866
-71.0183787,42.0834335
-1.1397592,52.6368778
-73.9712488,40.7830603
-95.712891,37.09024
-122.4194155,37.7749295
174.885971,-40.900557
-89.4012302,43.0730517
-43.1728965,-22.9068467
4.835659,45.764043
-80.4925337,43.4516395
-79.3831843,43.653226
,
,
-95.712891,37.09024
-95.9145568,41.1543623
-95.357994,29.4627365
-76.6412712,39.0457549
-95.712891,37.09024
-118.2436849,34.0522342
-94.1245969,36.3341834
-118.1937395,33.7700504
-119.8138027,39.5296329
-151.7414904,-16.5004126
-122.4194155,37.7749295
-117.9988026,33.6594835
-1.824042,52.570385
-95.712891,37.09024
-91.8318334,35.20105
-95.712891,37.09024
-85.6023643,44.3148443
-95.712891,37.09024
,
-87.771964,41.909611
-81.6943605,41.49932
-84.5555347,42.732535
-104.8213634,38.8338816
9.1829321,48.7758459
-77.1945247,41.2033216
28.9783589,41.0082376
-76.6121893,39.2903848
-73.087749,41.6032207
114.109497,22.396428
-86.8103567,33.5185892
,
-88.03333,42.0844499
-75.4153074,40.1191328
,
23.7609535,61.4977524
-94.5812997,39.0981947
22.9444191,40.6400629
-106.346771,56.130366
-81.1637245,33.836081
-110.3625658,46.8796822
-6.1461102,36.4165052
-120.5542012,43.8041334
-124.0468559,49.2336726
,
-6.3557063,53.288804
-96.8253093,32.9546304
-121.9552356,37.3541079
,
-95.712891,37.09024
28.0473051,-26.2041028
-87.7008193,30.2460361
-80.1756481,33.0185039
-80.2481666,43.5448048
-95.712891,37.09024
-105.0813734,39.7047095
-117.5860889,47.4905928
-84.2700179,37.8393332
-95.712891,37.09024
-74.0059728,40.7127753
-1.890401,52.486243
7.2619532,43.7101728
-99.245302,19.4630841
-43.1728965,-22.9068467
-0.842416,9.4034226
-104.9751397,39.8044835
,
-83.0457538,42.331427
,
-75.1438117,39.9500455
-117.1610838,32.715738
-73.9712488,40.7830603
-95.712891,37.09024
-82.0430445,29.8314705
-34.9286096,-8.0522404
-117.3794834,33.1958696
-98.4936282,29.4241219
7.0175879,5.489059
,
-95.712891,37.09024
-89.2181911,13.6929403
2.3522219,48.856614
-118.1937395,33.7700504
5.291266,52.132633
-106.346771,56.130366
-71.4774291,41.5800945
-122.9006951,47.0378741
-85.76043,41.0112128
-1.1853677,51.4669939
-95.3698028,29.7604267
-94.5785667,39.0997265
142.7027956,-20.9175738
,
,
,
-119.4179324,36.778261
-83.3188341,43.0514161
-73.9712488,40.7830603
-118.2436849,34.0522342
28.9783589,41.0082376
-46.6333094,-23.5505199
-120.5542012,43.8041334
-79.9958864,40.4406248
-77.0909809,38.8816208
-6.3557063,53.288804
-122.3320708,47.6062095
,
,
-117.3754942,33.9806005
,
12.56738,41.87194
,
-120.5542012,43.8041334
-157.852942,21.2951495
-120.2295831,38.0385049
-2.13125,49.214439
-77.4360481,37.5407246
-84.5193754,34.1014873
-94.6267873,39.1155314
-92.4890469,34.5959265
-119.4179324,36.778261
-117.1610838,32.715738
,
-84.3879824,33.7489954
27.849332,-13.133897
-86.1349019,40.2671941
-0.1277583,51.5073509
-106.346771,56.130366
-118.2200712,33.8958492
,
-106.0383518,39.4816537
-80.8431267,35.2270869
-105.7820674,39.5500507
-77.0909809,38.8816208
-76.8867008,40.2731911
-87.8209065,42.4944651
-77.4605399,38.3031837
-118.1445155,34.1477849
-111.784465,33.2770689
-0.5599501,51.3147593
-106.7636538,32.3199396
-77.1527578,39.0839973
-155.5827818,19.8967662
-95.712891,37.09024
-104.8213634,38.8338816
-95.712891,37.09024
,
-119.4179324,36.778261
-122.3371809,48.4370202
-119.4179324,36.778261
,
-73.0506972,41.485921
-90.1994042,38.6270025
,
-118.0279609,33.9781019
-1.1743197,52.3555177
,
10.451526,51.165691
-92.1004852,46.7866719
-121.822098,36.6149217
-88.4153847,44.2619309
-74.0059728,40.7127753
-84.3879824,33.7489954
-102.0779146,31.9973456
-71.3824374,42.4072107
-95.4568133,37.1077049
-0.1393719,51.5902193
-76.2858726,36.8507689
-98.4842465,39.011902
-81.3792365,28.5383355
-82.907123,40.4172871
-83.6096516,40.6469982
-8.5376926,37.13617
-75.1652215,39.9525839
-73.9712488,40.7830603
,
-99.9018131,31.9685988
-86.7816016,36.1626638
,
-6.3557063,53.288804
2.6370411,48.8499198
3.3514863,6.601838
-94.5785667,39.0997265
-95.3698028,29.7604267
-74.0059728,40.7127753
-71.1286194,41.7695425
-121.302728,38.5890723
,
-119.4179324,36.778261
-95.712891,37.09024
-122.4438929,37.7717185
,
-84.1916069,39.7589478
-76.861816,39.209425
28.9783589,41.0082376
-76.0160326,42.8989556
-74.0059728,40.7127753
-87.6297982,41.8781136
-99.9018131,31.9685988
3.4195527,8.119567
-3.999461,50.7772135
-73.9712488,40.7830603
-84.8732835,38.2009055
-74.961517,39.8519447
-95.3698028,29.7604267
,
-97.7430608,30.267153
-71.0588801,42.3600825
5.8428281,51.8448837
-91.8318334,37.9642529
-122.5369119,49.0981564
4.9035614,52.3679843
-78.859771,44.285482
-118.3774645,34.0753404
-96.6564235,40.8564655
-99.9018131,31.9685988
6.8936619,52.2215372
-95.712891,37.09024
-74.4518188,40.4862157
-82.907123,40.4172871
-77.1945247,41.2033216
-86.5804473,35.5174913
,
,
-97.7430608,30.267153
-97.092877,35.0077519
-122.3320708,47.6062095
,
-83.0457538,42.331427
-98.4936282,29.4241219
-82.907123,40.4172871
-85.6023643,44.3148443
-106.346771,56.130366
-106.7636538,32.3199396
-83.985,42.43472
,
-106.346771,56.130366
29.2204548,-1.658501
,
-95.8243956,29.7857853
9.501785,56.26392
-97.441091,37.6985324
-112.0740373,33.4483771
26.1595761,-29.085214
,
-99.9018131,31.9685988
-78.6381787,35.7795897
-91.8318334,37.9642529
-99.9018131,41.4925374
,
-155.5827818,19.8967662
-115.769543,53.617312
-118.2436849,34.0522342
-120.5542012,43.8041334
-105.7820674,39.5500507
,
-122.6587185,45.5122308
-95.712891,37.09024
-78.6568942,37.4315734
-111.0937311,34.0489281
-106.346771,56.130366
-78.6568942,37.4315734
-77.0368707,38.9071923
-83.8325056,40.766263
-81.5157535,27.6648274
-93.9764071,31.2495845
-77.0368707,38.9071923
-84.3879824,33.7489954
,
-74.0059728,40.7127753
-93.2897928,37.2067138
-94.6858998,46.729553
-82.9824019,39.3331197
-4.251806,55.864237
-97.396381,27.8005828
-104.6091409,38.2544472
-86.5804473,35.5174913
-97.1466695,31.549333
-51.92528,-14.235004
-93.097702,41.8780025
-63.0266339,-40.8261434
-119.2763878,34.4520992
120.9739288,14.7498856
-77.0368707,38.9071923
-122.6587185,45.5122308
113.3823545,-1.6814878
-70.2311655,44.0978509
-122.2410259,47.9482598
-84.3879824,33.7489954
-91.9193422,44.8755183
-104.8213634,38.8338816
-85.6680863,42.9633599
-76.6121893,39.2903848
-81.0348144,34.0007104
-3.435973,55.378051
2.3522219,48.856614
-86.902298,32.3182314
-157.8583333,21.3069444
-105.9989022,38.5347193
-106.346771,56.130366
-86.902298,32.3182314
-99.9018131,31.9685988
-121.2907796,37.9577016
-77.1527578,39.0839973
-95.712891,37.09024
-91.1871466,30.4514677
-73.9712488,40.7830603
-75.6971931,45.4215296
2.3522219,48.856614
74.123996,15.2993265
-94.6858998,46.729553
-86.902298,32.3182314
-71.0602131,42.3782065
-122.4194155,37.7749295
-44.5550308,-18.512178
3.3792057,6.5243793
-106.346771,56.130366
-120.5542012,43.8041334
-2.9262307,51.105097
-78.6568942,37.4315734
-74.0059728,40.7127753
-117.296659,47.678874
-77.0909809,38.8816208
-97.441091,37.6985324
9.0128926,42.0396042
-120.5542012,43.8041334
-1.829833,52.4750743
-75.6971931,45.4215296
-76.6412712,39.0457549
54.6500736,24.441938
-122.4194155,37.7749295
-43.1728965,-22.9068467
-95.712891,37.09024
-0.1277583,51.5073509
